year,month,stationid,startstatname,start station latitude,start station longitude,starttrips,endstatname,end station latitude,end station longitude,endtrips
2019.0,Dec,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2143.0,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2319
2019.0,Dec,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,2088.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,2112
2019.0,Dec,545,E 23 St & 1 Ave,40.736502,-73.97809472,3129.0,E 23 St & 1 Ave,40.736502,-73.97809472,3130
2019.0,Dec,545,E 23 St & 1 Ave,40.736502,-73.97809472,3129.0,E 23 St & 1 Ave,40.736999999999995,-73.977,1
2019.0,Dec,545,E 23 St & 1 Ave,40.736999999999995,-73.977,1.0,E 23 St & 1 Ave,40.736502,-73.97809472,3130
2019.0,Dec,545,E 23 St & 1 Ave,40.736999999999995,-73.977,1.0,E 23 St & 1 Ave,40.736999999999995,-73.977,1
2019.0,Dec,546,E 30 St & Park Ave S,40.74444921,-73.98303529,2242.0,E 30 St & Park Ave S,40.74444921,-73.98303529,2213
2019.0,Dec,2000,Front St & Washington St,40.70255088,-73.98940236,1212.0,Front St & Washington St,40.70255088,-73.98940236,1375
2019.0,Dec,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,1498.0,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,1614
2019.0,Dec,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,3759.0,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,3468
2019.0,Dec,2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,47.0,Railroad Ave & Kay Ave,40.70531194,-73.97100056,48
2019.0,Dec,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2606.0,Central Park S & 6 Ave,40.76590936,-73.97634151,2665
2019.0,Dec,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2606.0,Central Park S & 6 Ave,40.766999999999996,-73.977,1
2019.0,Dec,2006,Central Park S & 6 Ave,40.766999999999996,-73.977,1.0,Central Park S & 6 Ave,40.76590936,-73.97634151,2665
2019.0,Dec,2006,Central Park S & 6 Ave,40.766999999999996,-73.977,1.0,Central Park S & 6 Ave,40.766999999999996,-73.977,1
2019.0,Dec,2008,Little West St & 1 Pl,40.70569254,-74.01677685,1489.0,Little West St & 1 Pl,40.70569254,-74.01677685,1540
2019.0,Dec,2009,Catherine St & Monroe St,40.71117444,-73.99682619,1322.0,Catherine St & Monroe St,40.71117444,-73.99682619,1395
2019.0,Dec,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,2351.0,E 27 St & 1 Ave,40.739445,-73.97680600000001,2182
2019.0,Dec,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,1427.0,E 43 St & 2 Ave,40.75022392,-73.97121414,1332
2019.0,Dec,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,2719.0,W 45 St & 8 Ave,40.75929124,-73.98859651,2677
2019.0,Dec,2022,E 60 St & York Ave,40.759107,-73.959223,578.0,E 60 St & York Ave,40.759107,-73.959223,563
2019.0,Dec,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,2701.0,South End Ave & Liberty St,40.711512,-74.01575600000001,2718
2019.0,Dec,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917937,1378.0,Kent Ave & N 7 St,40.72036775298455,-73.96165072917937,1649
2019.0,Dec,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,275.0,Kingston Ave & Herkimer St,40.67890679,-73.94142771,281
2019.0,Dec,3042,Fulton St & Utica Ave,40.6794268,-73.92989109999999,240.0,Fulton St & Utica Ave,40.6794268,-73.92989109999999,244
2019.0,Dec,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,209.0,Lewis Ave & Decatur St,40.6814598,-73.934903,187
2019.0,Dec,3044,Albany Ave & Fulton St,40.6800105,-73.938475,102.0,Albany Ave & Fulton St,40.6800105,-73.938475,107
2019.0,Dec,3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,292.0,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,290
2019.0,Dec,3047,Halsey St & Tompkins Ave,40.682368700000005,-73.944118,365.0,Halsey St & Tompkins Ave,40.682368700000005,-73.944118,328
2019.0,Dec,3048,Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977,295.0,Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977,241
2019.0,Dec,3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,430.0,Cambridge Pl & Gates Ave,40.68488,-73.96304,415
2019.0,Dec,3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,291.0,Putnam Ave & Throop Ave,40.6851532,-73.94111,290
2019.0,Dec,3052,Lewis Ave & Madison St,40.686312,-73.935775,349.0,Lewis Ave & Madison St,40.686312,-73.935775,363
2019.0,Dec,3053,Marcy Ave & Lafayette Ave,40.6900815,-73.94791500000001,211.0,Marcy Ave & Lafayette Ave,40.6900815,-73.94791500000001,143
2019.0,Dec,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,308.0,Greene Ave & Throop Ave,40.6894932,-73.942061,292
2019.0,Dec,3055,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916,397.0,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916,357
2019.0,Dec,3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,348.0,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,351
2019.0,Dec,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,460.0,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,420
2019.0,Dec,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,254.0,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,221
2019.0,Dec,3059,Pulaski St & Marcus Garvey Blvd,40.693398200000004,-73.939877,180.0,Pulaski St & Marcus Garvey Blvd,40.693398200000004,-73.939877,161
2019.0,Dec,3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,257.0,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,245
2019.0,Dec,3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,176.0,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,140
2019.0,Dec,3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,294.0,Myrtle Ave & Marcy Ave,40.695,-73.95,1
2019.0,Dec,3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,294.0,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,300
2019.0,Dec,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,224.0,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,230
2019.0,Dec,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,337.0,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,288
2019.0,Dec,3065,Union Ave & Wallabout St,40.70029511,-73.95032283,290.0,Union Ave & Wallabout St,40.70029511,-73.95032283,285
2019.0,Dec,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,261.0,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,274
2019.0,Dec,3067,Broadway & Whipple St,40.7016657,-73.9437303,328.0,Broadway & Whipple St,40.7016657,-73.9437303,328
2019.0,Dec,3068,Humboldt St & Varet St,40.7031724,-73.940636,165.0,Humboldt St & Varet St,40.7031724,-73.940636,172
2019.0,Dec,3069,Lorimer St & Broadway,40.70411791,-73.94818595,287.0,Lorimer St & Broadway,40.70411791,-73.94818595,315
2019.0,Dec,3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,279.0,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,279
2019.0,Dec,3071,Boerum St & Broadway,40.70538077,-73.94976519,411.0,Boerum St & Broadway,40.70538077,-73.94976519,413
2019.0,Dec,3072,Leonard St & Boerum St,40.70583339,-73.94644578,226.0,Leonard St & Boerum St,40.70583339,-73.94644578,226
2019.0,Dec,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,504.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,483
2019.0,Dec,3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,138.0,Division Ave & Marcy Ave,40.70708701,-73.95796783,117
2019.0,Dec,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,697.0,Scholes St & Manhattan Ave,40.70870368,-73.9448625,618
2019.0,Dec,3077,Stagg St & Union Ave,40.70877084,-73.95095259,664.0,Stagg St & Union Ave,40.70877084,-73.95095259,624
2019.0,Dec,3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372,1101.0,Broadway & Roebling St,40.70924826276157,-73.96063148975372,1053
2019.0,Dec,3080,S 4 St & Rodney St,40.709340000000005,-73.95608,660.0,S 4 St & Rodney St,40.709340000000005,-73.95608,644
2019.0,Dec,3081,Graham Ave & Grand St,40.711863,-73.944024,643.0,Graham Ave & Grand St,40.711863,-73.944024,609
2019.0,Dec,3082,Hope St & Union Ave,40.71167351,-73.95141312,840.0,Hope St & Union Ave,40.71167351,-73.95141312,829
2019.0,Dec,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,412.0,Bushwick Ave & Powers St,40.71247661,-73.94100005,313
2019.0,Dec,3085,Roebling St & N 4 St,40.714690000000004,-73.95739,641.0,Roebling St & N 4 St,40.714690000000004,-73.95739,665
2019.0,Dec,3086,Graham Ave & Conselyea St,40.715143,-73.944507,1154.0,Graham Ave & Conselyea St,40.715143,-73.944507,1095
2019.0,Dec,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,823.0,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,866
2019.0,Dec,3088,Union Ave & Jackson St,40.7160751,-73.95202900000001,351.0,Union Ave & Jackson St,40.7160751,-73.95202900000001,356
2019.0,Dec,3092,Berry St & N 8 St,40.7190095,-73.95852515,1172.0,Berry St & N 8 St,40.7190095,-73.95852515,1231
2019.0,Dec,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,2175.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,2232
2019.0,Dec,3094,Graham Ave & Withers St,40.7169811,-73.94485918,452.0,Graham Ave & Withers St,40.7169811,-73.94485918,432
2019.0,Dec,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,327.0,Graham Ave & Herbert St,40.71929301,-73.94500379,318
2019.0,Dec,3096,Union Ave & N 12 St,40.71924,-73.95241999999999,873.0,Union Ave & N 12 St,40.71924,-73.95241999999999,899
2019.0,Dec,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650694,709.0,Nassau Ave & Newell St,40.724812564400175,-73.94752621650694,685
2019.0,Dec,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,783.0,N 12 St & Bedford Ave,40.72079821,-73.95484712,782
2019.0,Dec,3102,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,464.0,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,460
2019.0,Dec,3105,N 15 St & Wythe Ave,40.724055,-73.955736,280.0,N 15 St & Wythe Ave,40.724055,-73.955736,275
2019.0,Dec,3106,Driggs Ave & N Henry St,40.72325,-73.94308000000001,710.0,Driggs Ave & N Henry St,40.72325,-73.94308000000001,692
2019.0,Dec,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,1079.0,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,1089
2019.0,Dec,3108,Nassau Ave & Russell St,40.725570000000005,-73.94434,738.0,Nassau Ave & Russell St,40.725570000000005,-73.94434,653
2019.0,Dec,3109,Banker St & Meserole Ave,40.72606,-73.95621,770.0,Banker St & Meserole Ave,40.72606,-73.95621,781
2019.0,Dec,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,969.0,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,943
2019.0,Dec,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,969.0,Meserole Ave & Manhattan Ave,40.728,-73.953,1
2019.0,Dec,3110,Meserole Ave & Manhattan Ave,40.728,-73.953,1.0,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,943
2019.0,Dec,3110,Meserole Ave & Manhattan Ave,40.728,-73.953,1.0,Meserole Ave & Manhattan Ave,40.728,-73.953,1
2019.0,Dec,3112,Milton St & Franklin St,40.72906,-73.95779,1186.0,Milton St & Franklin St,40.72906,-73.95779,1212
2019.0,Dec,3113,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,987.0,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,978
2019.0,Dec,3115,India St & Manhattan Ave,40.73232194,-73.9550858,707.0,India St & Manhattan Ave,40.73232194,-73.9550858,676
2019.0,Dec,3116,Huron St & Franklin St,40.732659999999996,-73.95826,746.0,Huron St & Franklin St,40.732659999999996,-73.95826,737
2019.0,Dec,3117,Franklin St & Dupont St,40.735640000000004,-73.95866,560.0,Franklin St & Dupont St,40.735640000000004,-73.95866,540
2019.0,Dec,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,712.0,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,676
2019.0,Dec,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,1297.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,1310
2019.0,Dec,3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,248.0,Jackson Ave & 46 Rd,40.74524768,-73.94733276,262
2019.0,Dec,3122,48 Ave & 5 St,40.74436328706688,-73.95587325096129,172.0,48 Ave & 5 St,40.74436328706688,-73.95587325096129,173
2019.0,Dec,3123,31 St & Thomson Ave,40.74469738,-73.93540375,230.0,31 St & Thomson Ave,40.74469738,-73.93540375,236
2019.0,Dec,3124,46 Ave & 5 St,40.74731,-73.95451,706.0,46 Ave & 5 St,40.74731,-73.95451,712
2019.0,Dec,3125,45 Rd & 11 St,40.74708586,-73.94977234,468.0,45 Rd & 11 St,40.74708586,-73.94977234,480
2019.0,Dec,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,573.0,44 Dr & Jackson Ave,40.74718234,-73.9432635,609
2019.0,Dec,3127,9 St & 44 Rd,40.74966,-73.9521,201.0,9 St & 44 Rd,40.74966,-73.9521,211
2019.0,Dec,3128,21 St & 43 Ave,40.75052534,-73.94594845,157.0,21 St & 43 Ave,40.75052534,-73.94594845,169
2019.0,Dec,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,794.0,Queens Plaza North & Crescent St,40.75110165,-73.94073717,810
2019.0,Dec,3130,21 St & Queens Plaza North,40.75325964,-73.94335788,380.0,21 St & Queens Plaza North,40.75325964,-73.94335788,394
2019.0,Dec,3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,819.0,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,762
2019.0,Dec,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,1469.0,E 59 St & Madison Ave,40.76350532,-73.97109243,1478
2019.0,Dec,3134,3 Ave & E 62 St,40.76312584,-73.96526895,1186.0,3 Ave & E 62 St,40.76312584,-73.96526895,1180
2019.0,Dec,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,949.0,E 75 St & 3 Ave,40.77112927,-73.95772297,918
2019.0,Dec,3136,5 Ave & E 63 St,40.766368,-73.971518,871.0,5 Ave & E 63 St,40.766368,-73.971518,912
2019.0,Dec,3137,5 Ave & E 73 St,40.77282817,-73.96685276,1758.0,5 Ave & E 73 St,40.77282817,-73.96685276,1841
2019.0,Dec,3139,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,1024.0,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,1004
2019.0,Dec,3140,1 Ave & E 78 St,40.77140426,-73.9535166,2473.0,1 Ave & E 78 St,40.77140426,-73.9535166,2438
2019.0,Dec,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3115.0,1 Ave & E 68 St,40.76500525,-73.95818491,3166
2019.0,Dec,3142,1 Ave & E 62 St,40.760999999999996,-73.962,1.0,1 Ave & E 62 St,40.760999999999996,-73.962,1
2019.0,Dec,3142,1 Ave & E 62 St,40.760999999999996,-73.962,1.0,1 Ave & E 62 St,40.761227399999996,-73.96094022,2420
2019.0,Dec,3142,1 Ave & E 62 St,40.761227399999996,-73.96094022,2353.0,1 Ave & E 62 St,40.760999999999996,-73.962,1
2019.0,Dec,3142,1 Ave & E 62 St,40.761227399999996,-73.96094022,2353.0,1 Ave & E 62 St,40.761227399999996,-73.96094022,2420
2019.0,Dec,3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959596,1250.0,5 Ave & E 78 St,40.77632142182271,-73.96427392959596,1305
2019.0,Dec,3144,E 81 St & Park Ave,40.77677702,-73.95900970000001,436.0,E 81 St & Park Ave,40.77677702,-73.95900970000001,427
2019.0,Dec,3145,E 84 St & Park Ave,40.77862688,-73.95772073,1072.0,E 84 St & Park Ave,40.77862688,-73.95772073,928
2019.0,Dec,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,903.0,E 81 St & 3 Ave,40.77573034,-73.9567526,918
2019.0,Dec,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,1612.0,E 85 St & 3 Ave,40.77801203,-73.95407149,1636
2019.0,Dec,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,1102.0,E 84 St & 1 Ave,40.77565541,-73.95068615,1138
2019.0,Dec,3150,E 85 St & York Ave,40.77536905,-73.94803392,722.0,E 85 St & York Ave,40.77536905,-73.94803392,670
2019.0,Dec,3151,E 81 St & York Ave,40.7728384,-73.94989233,1189.0,E 81 St & York Ave,40.7728384,-73.94989233,1003
2019.0,Dec,3152,3 Ave & E 71 St,40.76873687,-73.96119945,674.0,3 Ave & E 71 St,40.76873687,-73.96119945,658
2019.0,Dec,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,913.0,E 77 St & 3 Ave,40.77314236,-73.95856158,918
2019.0,Dec,3156,E 72 St & York Ave,40.76663814,-73.95348296,1840.0,E 72 St & York Ave,40.76663814,-73.95348296,1841
2019.0,Dec,3157,East End Ave & E 86 St,40.77518615,-73.94446054,439.0,East End Ave & E 86 St,40.77518615,-73.94446054,422
2019.0,Dec,3158,W 63 St & Broadway,40.77163851,-73.98261428,2310.0,W 63 St & Broadway,40.77163851,-73.98261428,2288
2019.0,Dec,3159,W 67 St & Broadway,40.77492513,-73.98266566,2135.0,W 67 St & Broadway,40.77492513,-73.98266566,2141
2019.0,Dec,3160,Central Park West & W 76 St,40.77896784,-73.97374737,1265.0,Central Park West & W 76 St,40.77896784,-73.97374737,1106
2019.0,Dec,3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,1550.0,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,1183
2019.0,Dec,3162,W 78 St & Broadway,40.78339981,-73.98093133,194.0,W 78 St & Broadway,40.78339981,-73.98093133,154
2019.0,Dec,3163,Central Park West & W 68 St,40.7734066,-73.97782542,1905.0,Central Park West & W 68 St,40.7734066,-73.97782542,1697
2019.0,Dec,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3346.0,Columbus Ave & W 72 St,40.7770575,-73.97898475,2645
2019.0,Dec,3165,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,2046.0,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,2041
2019.0,Dec,3166,Riverside Dr & W 72 St,40.780577990103346,-73.98562431335448,1019.0,Riverside Dr & W 72 St,40.780577990103346,-73.98562431335448,958
2019.0,Dec,3167,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842,3320.0,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842,3194
2019.0,Dec,3168,Central Park West & W 85 St,40.78472675,-73.96961715,1820.0,Central Park West & W 85 St,40.78472675,-73.96961715,1631
2019.0,Dec,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,764.0,Riverside Dr & W 82 St,40.78720869,-73.98128127,720
2019.0,Dec,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,1603.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,1304
2019.0,Dec,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,1722.0,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,1628
2019.0,Dec,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,1199.0,W 74 St & Columbus Ave,40.7785669,-73.97754961,1043
2019.0,Dec,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,1067.0,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,955
2019.0,Dec,3175,W 70 St & Amsterdam Ave,40.775999999999996,-73.983,1.0,W 70 St & Amsterdam Ave,40.775999999999996,-73.983,1
2019.0,Dec,3175,W 70 St & Amsterdam Ave,40.775999999999996,-73.983,1.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,1820
2019.0,Dec,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,1992.0,W 70 St & Amsterdam Ave,40.775999999999996,-73.983,1
2019.0,Dec,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,1992.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,1820
2019.0,Dec,3177,W 84 St & Broadway,40.7867947,-73.977112,1199.0,W 84 St & Broadway,40.7867947,-73.977112,1094
2019.0,Dec,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,642.0,Riverside Dr & W 78 St,40.78414472,-73.98362492,571
2019.0,Dec,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,153.0,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,156
2019.0,Dec,3221,47 Ave & 31 St,40.743,-73.93561,227.0,47 Ave & 31 St,40.743,-73.93561,225
2019.0,Dec,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,663.0,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,635
2019.0,Dec,3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,1401.0,Bond St & Fulton St,40.68962188790333,-73.98304268717766,1541
2019.0,Dec,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,2739.0,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,2756
2019.0,Dec,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,2739.0,E 48 St & 5 Ave,40.758,-73.977,1
2019.0,Dec,3233,E 48 St & 5 Ave,40.758,-73.977,1.0,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,2756
2019.0,Dec,3233,E 48 St & 5 Ave,40.758,-73.977,1.0,E 48 St & 5 Ave,40.758,-73.977,1
2019.0,Dec,3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,1732.0,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,1720
2019.0,Dec,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187,1821.0,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187,1803
2019.0,Dec,3241,Monroe St & Tompkins Ave,40.686203000000006,-73.944694,443.0,Monroe St & Tompkins Ave,40.686203000000006,-73.944694,446
2019.0,Dec,3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,865.0,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,878
2019.0,Dec,3243,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,686.0,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,652
2019.0,Dec,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,2651.0,University Pl & E 8 St,40.73143724085228,-73.99490341544151,2593
2019.0,Dec,3246,Montague St & Clinton St,40.694281141397326,-73.99230033159256,777.0,Montague St & Clinton St,40.694281141397326,-73.99230033159256,757
2019.0,Dec,3249,Verona Pl & Fulton St,40.680356084043396,-73.94767910242079,302.0,Verona Pl & Fulton St,40.680356084043396,-73.94767910242079,295
2019.0,Dec,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,5531.0,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,5837
2019.0,Dec,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,1547.0,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,1583
2019.0,Dec,3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189607,2274.0,9 Ave & W 28 St,40.74937024193277,-73.99923384189607,2242
2019.0,Dec,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,2492.0,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,2751
2019.0,Dec,3263,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,3533.0,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,3868
2019.0,Dec,3282,5 Ave & E 88 St,40.78307,-73.95939,1645.0,5 Ave & E 88 St,40.78307,-73.95939,1674
2019.0,Dec,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,1618.0,W 89 St & Columbus Ave,40.7882213,-73.97041561,1224
2019.0,Dec,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,601.0,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,612
2019.0,Dec,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,924.0,W 87 St & Amsterdam Ave,40.78839,-73.9747,851
2019.0,Dec,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,894.0,E 89 St & 3 Ave,40.7806284,-73.9521667,890
2019.0,Dec,3287,W 87 St & West End Ave,40.789621999999994,-73.97757,924.0,W 87 St & West End Ave,40.789621999999994,-73.97757,725
2019.0,Dec,3288,E 88 St & 1 Ave,40.778301,-73.9488134,915.0,E 88 St & 1 Ave,40.778301,-73.9488134,940
2019.0,Dec,3289,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,808.0,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,683
2019.0,Dec,3290,E 89 St & York Ave,40.7779453,-73.94604100000001,737.0,E 89 St & York Ave,40.7779453,-73.94604100000001,745
2019.0,Dec,3292,5 Ave & E 93 St,40.785785100000005,-73.957481,800.0,5 Ave & E 93 St,40.785785100000005,-73.957481,773
2019.0,Dec,3293,W 92 St & Broadway,40.7921,-73.9739,933.0,W 92 St & Broadway,40.7921,-73.9739,869
2019.0,Dec,3294,E 91 St & Park Ave,40.7835016,-73.955327,844.0,E 91 St & Park Ave,40.7835016,-73.955327,777
2019.0,Dec,3295,Central Park W & W 96 St,40.791270000000004,-73.964839,1437.0,Central Park W & W 96 St,40.791270000000004,-73.964839,1089
2019.0,Dec,3296,E 93 St & 2 Ave,40.78245417527987,-73.94891962409021,506.0,E 93 St & 2 Ave,40.78245417527987,-73.94891962409021,561
2019.0,Dec,3297,6 St & 7 Ave,40.668662700000006,-73.97988067,394.0,6 St & 7 Ave,40.668662700000006,-73.97988067,375
2019.0,Dec,3298,Warren St & Court St,40.686371,-73.99383324,631.0,Warren St & Court St,40.686371,-73.99383324,621
2019.0,Dec,3299,E 98 St & Park Ave,40.788129999999995,-73.95206,267.0,E 98 St & Park Ave,40.788129999999995,-73.95206,258
2019.0,Dec,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,373.0,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,292
2019.0,Dec,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,2185.0,Columbus Ave & W 95 St,40.7919557,-73.968087,1695
2019.0,Dec,3302,Columbus Ave & W 103 St,40.7969347,-73.9643412291,187.0,Columbus Ave & W 103 St,40.7969347,-73.9643412291,164
2019.0,Dec,3303,Butler St & Court St,40.6849894,-73.99440329,482.0,Butler St & Court St,40.6849894,-73.99440329,505
2019.0,Dec,3304,6 Ave & 9 St,40.668127,-73.98377641,620.0,6 Ave & 9 St,40.668127,-73.98377641,633
